probe_id,gene_symbol,gene_name,entrez_id,ensembl_id
ILMN_1773643,FLJ90709,"Homo sapiens hypothetical protein FLJ90709 (FLJ90709), mRNA.",,
ILMN_1712452,MPHOSPH1,"Homo sapiens M-phase phosphoprotein 1 (MPHOSPH1), mRNA.",,
ILMN_1678928,SLCO3A1,"Homo sapiens solute carrier organic anion transporter family, member 3A1 (SLCO3A1), mRNA.",,
ILMN_1663699,SLCO3A1,"Homo sapiens solute carrier organic anion transporter family, member 3A1 (SLCO3A1), mRNA.",,
ILMN_1792885,CTSC,"Homo sapiens cathepsin C (CTSC), transcript variant 1, mRNA.",,
ILMN_1696347,CTSC,"Homo sapiens cathepsin C (CTSC), transcript variant 1, mRNA.",,
ILMN_1748738,SLC22A17,"Homo sapiens solute carrier family 22 (organic cation transporter), member 17 (SLC22A17), transcript variant 1, mRNA.",,
ILMN_1714252,SLC16A13,"Homo sapiens solute carrier family 16, member 13 (monocarboxylic acid transporter 13) (SLC16A13), mRNA.",,
ILMN_1808707,FSCN1,"Homo sapiens fascin homolog 1, actin-bundling protein (Strongylocentrotus purpuratus) (FSCN1), mRNA.",,
ILMN_1656316,ZMYM3,"Homo sapiens zinc finger, MYM-type 3 (ZMYM3), transcript variant 1, mRNA.",,
ILMN_1739309,ZMYM3,"Homo sapiens zinc finger, MYM-type 3 (ZMYM3), transcript variant 1, mRNA.",,
ILMN_1809543,BDNF,"Homo sapiens brain-derived neurotrophic factor (BDNF), transcript variant 5, mRNA.",,
ILMN_1698987,THOC4,"PREDICTED: Homo sapiens THO complex 4 (THOC4), mRNA.",,
ILMN_1686245,OR6Q1,"Homo sapiens olfactory receptor, family 6, subfamily Q, member 1 (OR6Q1), mRNA.",,
ILMN_1809751,EIF2C3,"Homo sapiens eukaryotic translation initiation factor 2C, 3 (EIF2C3), transcript variant 1, mRNA.",,
ILMN_1741736,DDX28,"Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 28 (DDX28), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_1666715,WHSC1L1,"Homo sapiens Wolf-Hirschhorn syndrome candidate 1-like 1 (WHSC1L1), transcript variant long, mRNA.",,
ILMN_1807379,WHSC1L1,"Homo sapiens Wolf-Hirschhorn syndrome candidate 1-like 1 (WHSC1L1), transcript variant long, mRNA.",,
ILMN_1760741,NDUFA9,"Homo sapiens NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa (NDUFA9), mRNA.",,
ILMN_1763603,C14ORF24,"Homo sapiens chromosome 14 open reading frame 24 (C14orf24), transcript variant 2, mRNA.",,
ILMN_1677610,OVCA2,"Homo sapiens candidate tumor suppressor in ovarian cancer 2 (OVCA2), mRNA.",,
ILMN_1719165,BRMS1,"Homo sapiens breast cancer metastasis suppressor 1 (BRMS1), transcript variant 1, mRNA.",,
ILMN_1714527,VAMP3,"Homo sapiens vesicle-associated membrane protein 3 (cellubrevin) (VAMP3), mRNA.",,
ILMN_1696683,THRB,"Homo sapiens thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian) (THRB), mRNA.",,
ILMN_1754753,IL6R,"Homo sapiens interleukin 6 receptor (IL6R), transcript variant 2, mRNA.",,
ILMN_1798700,CHRNA1,"Homo sapiens cholinergic receptor, nicotinic, alpha 1 (muscle) (CHRNA1), transcript variant 2, mRNA.",,
ILMN_1723212,SFRS3,"Homo sapiens splicing factor, arginine/serine-rich 3 (SFRS3), mRNA.",,
ILMN_1740193,ZNF740,"Homo sapiens zinc finger protein 740 (ZNF740), mRNA.",,
ILMN_1666739,RBM15,"Homo sapiens RNA binding motif protein 15 (RBM15), mRNA.",,
ILMN_1736940,HPRT1,"Homo sapiens hypoxanthine phosphoribosyltransferase 1 (Lesch-Nyhan syndrome) (HPRT1), mRNA.",,
ILMN_1763487,CTLA4,"Homo sapiens cytotoxic T-lymphocyte-associated protein 4 (CTLA4), transcript variant 2, mRNA.",,
ILMN_1801767,ABHD3,"Homo sapiens abhydrolase domain containing 3 (ABHD3), mRNA.",,
ILMN_1793770,DNAJB6,"Homo sapiens DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6), transcript variant 1, mRNA.",,
ILMN_1810054,CNN1,"Homo sapiens calponin 1, basic, smooth muscle (CNN1), mRNA.",,
ILMN_1711328,EPHA10,"Homo sapiens EPH receptor A10 (EPHA10), transcript variant 1, mRNA.",,
ILMN_1691864,SEPTIN 10,"Homo sapiens septin 10 (SEPT10), transcript variant 2, mRNA.",,
ILMN_1664402,LGALS8,"Homo sapiens lectin, galactoside-binding, soluble, 8 (galectin 8) (LGALS8), transcript variant 3, mRNA.",,
ILMN_1669930,LGALS8,"Homo sapiens lectin, galactoside-binding, soluble, 8 (galectin 8) (LGALS8), transcript variant 3, mRNA.",,
ILMN_1658176,ABCG1,"Homo sapiens ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 7, mRNA.",,
ILMN_1750497,GPR109A,"Homo sapiens G protein-coupled receptor 109A (GPR109A), mRNA.",,
ILMN_1669816,CACNG7,"Homo sapiens calcium channel, voltage-dependent, gamma subunit 7 (CACNG7), mRNA.",,
ILMN_1668766,ROPN1,"Homo sapiens ropporin, rhophilin associated protein 1 (ROPN1), mRNA.",,
ILMN_1727762,CASP1,"Homo sapiens caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase) (CASP1), transcript variant alpha, mRNA.",,
ILMN_1675425,OR4D1,"Homo sapiens olfactory receptor, family 4, subfamily D, member 1 (OR4D1), mRNA.",,
ILMN_1713088,MSI2,"Homo sapiens musashi homolog 2 (Drosophila) (MSI2), transcript variant 1, mRNA.",,
ILMN_1734823,MSI2,"Homo sapiens musashi homolog 2 (Drosophila) (MSI2), transcript variant 1, mRNA.",,
ILMN_1785655,HMGB4,"Homo sapiens high-mobility group box 4 (HMGB4), transcript variant 1, mRNA.",,
ILMN_1730442,HOMEZ,"Homo sapiens homeobox and leucine zipper encoding (HOMEZ), mRNA.",,
ILMN_1741389,B3GNT8,"Homo sapiens UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8 (B3GNT8), mRNA.",,
ILMN_1716264,ANKRD1,"Homo sapiens ankyrin repeat domain 1 (cardiac muscle) (ANKRD1), mRNA.",,
ILMN_1731538,ZEB2,"Homo sapiens zinc finger E-box binding homeobox 2 (ZEB2), mRNA.",,
ILMN_1783158,C6ORF21,"Homo sapiens chromosome 6 open reading frame 21 (C6orf21), mRNA.",,
ILMN_1703381,GJA5,"Homo sapiens gap junction protein, alpha 5, 40kDa (GJA5), transcript variant A, mRNA.",,
ILMN_1653783,MLC1,"Homo sapiens megalencephalic leukoencephalopathy with subcortical cysts 1 (MLC1), transcript variant 2, mRNA.",,
ILMN_1769673,ZNF655,"Homo sapiens zinc finger protein 655 (ZNF655), transcript variant 4, mRNA.",,
ILMN_1813100,KIAA1244,"Homo sapiens KIAA1244 (KIAA1244), mRNA.",,
ILMN_1784871,FASN,"Homo sapiens fatty acid synthase (FASN), mRNA.",,
ILMN_1651513,SKIV2L2,"Homo sapiens superkiller viralicidic activity 2-like 2 (S. cerevisiae) (SKIV2L2), mRNA.",,
ILMN_1674421,TM9SF4,"Homo sapiens transmembrane 9 superfamily protein member 4 (TM9SF4), mRNA.",,
ILMN_1669551,PFKL,"Homo sapiens phosphofructokinase, liver (PFKL), transcript variant 1, mRNA.",,
ILMN_1692947,LOC148137,"Homo sapiens hypothetical protein BC017947 (LOC148137), mRNA.",,
ILMN_1769234,FRMD6,"Homo sapiens FERM domain containing 6 (FRMD6), transcript variant 1, mRNA.",,
ILMN_1692478,GSN,"Homo sapiens gelsolin (amyloidosis, Finnish type) (GSN), transcript variant 1, mRNA.",,
ILMN_1756862,APOL3,"Homo sapiens apolipoprotein L, 3 (APOL3), transcript variant alpha/d, mRNA.",,
ILMN_1732439,LBH,"Homo sapiens limb bud and heart development homolog (mouse) (LBH), mRNA.",,
ILMN_1811507,LBH,"Homo sapiens limb bud and heart development homolog (mouse) (LBH), mRNA.",,
ILMN_1762021,TRIM48,"Homo sapiens tripartite motif-containing 48 (TRIM48), mRNA.",,
ILMN_1720604,ARSG,"Homo sapiens arylsulfatase G (ARSG), mRNA.",,
ILMN_1754655,TTLL5,"Homo sapiens tubulin tyrosine ligase-like family, member 5 (TTLL5), mRNA.",,
ILMN_1767766,PRDX2,"Homo sapiens peroxiredoxin 2 (PRDX2), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.",,
ILMN_1709584,PRDX2,"Homo sapiens peroxiredoxin 2 (PRDX2), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.",,
ILMN_1806962,G6PC3,"Homo sapiens glucose 6 phosphatase, catalytic, 3 (G6PC3), mRNA.",,
ILMN_1704094,PSMA6,"Homo sapiens proteasome (prosome, macropain) subunit, alpha type, 6 (PSMA6), mRNA.",,
ILMN_1701497,CD5L,"Homo sapiens CD5 molecule-like (CD5L), mRNA.",,
ILMN_1764431,COPS6,"Homo sapiens COP9 constitutive photomorphogenic homolog subunit 6 (Arabidopsis) (COPS6), mRNA.",,
ILMN_1662917,LMO1,"Homo sapiens LIM domain only 1 (rhombotin 1) (LMO1), mRNA.",,
ILMN_1695645,CETN2,"Homo sapiens centrin, EF-hand protein, 2 (CETN2), mRNA.",,
ILMN_1685781,C14ORF142,"Homo sapiens chromosome 14 open reading frame 142 (C14orf142), mRNA.",,
ILMN_1689111,CXCL12,"Homo sapiens chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1) (CXCL12), transcript variant 3, mRNA.",,
ILMN_1700028,C9ORF156,"Homo sapiens chromosome 9 open reading frame 156 (C9orf156), mRNA.",,
ILMN_1655269,UNQ6411,"Homo sapiens IIDS6411 (UNQ6411), mRNA.",,
ILMN_1767324,EIF4EBP1,"Homo sapiens eukaryotic translation initiation factor 4E binding protein 1 (EIF4EBP1), mRNA.",,
ILMN_1671464,BTC,"Homo sapiens betacellulin (BTC), mRNA.",,
ILMN_1663131,LYST,"Homo sapiens lysosomal trafficking regulator (LYST), transcript variant 2, mRNA.",,
ILMN_1669031,LYST,"Homo sapiens lysosomal trafficking regulator (LYST), transcript variant 2, mRNA.",,
ILMN_1809256,SLC2A1,"Homo sapiens solute carrier family 2 (facilitated glucose transporter), member 1 (SLC2A1), mRNA.",,
ILMN_1741039,FLJ41841,"Homo sapiens FLJ41841 protein (FLJ41841), mRNA.",,
ILMN_1668453,TRIM36,"Homo sapiens tripartite motif-containing 36 (TRIM36), transcript variant 3, mRNA.",,
ILMN_1761026,RASSF3,"Homo sapiens Ras association (RalGDS/AF-6) domain family 3 (RASSF3), mRNA.",,
ILMN_1676159,MST4,"Homo sapiens serine/threonine protein kinase MST4 (MST4), transcript variant 3, mRNA.",,
ILMN_1760954,DENR,"Homo sapiens density-regulated protein (DENR), mRNA.",,
ILMN_1740354,SAP30BP,"Homo sapiens SAP30 binding protein (SAP30BP), mRNA.",,
ILMN_1718633,LRP5L,"Homo sapiens low density lipoprotein receptor-related protein 5-like (LRP5L), mRNA.",,
ILMN_1735275,WDSUB1,"Homo sapiens WD repeat, sterile alpha motif and U-box domain containing 1 (WDSUB1), mRNA.",,
ILMN_1728746,GAB2,"Homo sapiens GRB2-associated binding protein 2 (GAB2), transcript variant 2, mRNA.",,
ILMN_1770299,RAB11FIP1,"Homo sapiens RAB11 family interacting protein 1 (class I) (RAB11FIP1), transcript variant 2, mRNA.",,
ILMN_1656419,RAB11FIP1,"Homo sapiens RAB11 family interacting protein 1 (class I) (RAB11FIP1), transcript variant 2, mRNA.",,
ILMN_1723644,PKLR,"Homo sapiens pyruvate kinase, liver and RBC (PKLR), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.",,
ILMN_1661351,C17ORF81,"Homo sapiens chromosome 17 open reading frame 81 (C17orf81), transcript variant 3, mRNA.",,
ILMN_1755235,XPO6,"Homo sapiens exportin 6 (XPO6), mRNA.",,
ILMN_1730845,NDN,"Homo sapiens necdin homolog (mouse) (NDN), mRNA.",,
ILMN_1792473,AIF1,"Homo sapiens allograft inflammatory factor 1 (AIF1), transcript variant 1, mRNA.",,
ILMN_1783963,AGXT2,"Homo sapiens alanine-glyoxylate aminotransferase 2 (AGXT2), nuclear gene encoding mitochondrial protein, mRNA.",,
ILMN_1760575,PTP4A1,"Homo sapiens protein tyrosine phosphatase type IVA, member 1 (PTP4A1), mRNA.",,
ILMN_1796847,PITX2,"Homo sapiens paired-like homeodomain transcription factor 2 (PITX2), transcript variant 2, mRNA.",,
ILMN_1720976,PITX2,"Homo sapiens paired-like homeodomain transcription factor 2 (PITX2), transcript variant 2, mRNA.",,
ILMN_1699112,COPB1,"Homo sapiens coatomer protein complex, subunit beta 1 (COPB1), mRNA.",,
ILMN_1702534,CD244,"Homo sapiens CD244 molecule, natural killer cell receptor 2B4 (CD244), mRNA.",,
ILMN_1674184,C12ORF59,"Homo sapiens chromosome 12 open reading frame 59 (C12orf59), mRNA.",,
ILMN_1759242,OR10P1,"Homo sapiens olfactory receptor, family 10, subfamily P, member 1 (OR10P1), mRNA.",,
ILMN_1764361,DUSP16,"Homo sapiens dual specificity phosphatase 16 (DUSP16), mRNA.",,
ILMN_1676342,CPEB2,"Homo sapiens cytoplasmic polyadenylation element binding protein 2 (CPEB2), transcript variant A, mRNA.",,
ILMN_1690329,FAM118B,"Homo sapiens family with sequence similarity 118, member B (FAM118B), mRNA.",,
ILMN_1766736,BPI,"Homo sapiens bactericidal/permeability-increasing protein (BPI), mRNA.",,
ILMN_1654357,ZNF24,"Homo sapiens zinc finger protein 24 (ZNF24), mRNA.",,
ILMN_1725271,GPR3,"Homo sapiens G protein-coupled receptor 3 (GPR3), mRNA.",,
ILMN_1763516,SPINK2,"Homo sapiens serine peptidase inhibitor, Kazal type 2 (acrosin-trypsin inhibitor) (SPINK2), mRNA.",,
ILMN_1661051,WBP11,"Homo sapiens WW domain binding protein 11 (WBP11), mRNA.",,
ILMN_1754035,ATP4A,"Homo sapiens ATPase, H+/K+ exchanging, alpha polypeptide (ATP4A), mRNA.",,
ILMN_1764723,SH3PXD2B,"Homo sapiens SH3 and PX domains 2B (SH3PXD2B), mRNA.",,
ILMN_1733616,TFEB,"Homo sapiens transcription factor EB (TFEB), mRNA.",,
ILMN_1754045,FANCL,"Homo sapiens Fanconi anemia, complementation group L (FANCL), mRNA.",,
ILMN_1706149,PDCD2L,"Homo sapiens programmed cell death 2-like (PDCD2L), mRNA.",,
ILMN_1703839,C20ORF186,"Homo sapiens chromosome 20 open reading frame 186 (C20orf186), mRNA.",,
ILMN_1755098,OTUD6A,"Homo sapiens OTU domain containing 6A (OTUD6A), mRNA.",,
ILMN_1663772,SIX2,"Homo sapiens sine oculis homeobox homolog 2 (Drosophila) (SIX2), mRNA.",,
ILMN_1761384,ZC3H13,"Homo sapiens zinc finger CCCH-type containing 13 (ZC3H13), mRNA.",,
ILMN_1660063,POLE4,"Homo sapiens polymerase (DNA-directed), epsilon 4 (p12 subunit) (POLE4), mRNA.",,
ILMN_1754538,C10ORF58,"Homo sapiens chromosome 10 open reading frame 58 (C10orf58), mRNA.",,
ILMN_1681490,ZNF568,"Homo sapiens zinc finger protein 568 (ZNF568), mRNA.",,
ILMN_1676983,ZNF300,"Homo sapiens zinc finger protein 300 (ZNF300), mRNA.",,
ILMN_1762464,MBL2,"Homo sapiens mannose-binding lectin (protein C) 2, soluble (opsonic defect) (MBL2), mRNA.",,
ILMN_1657194,TSNAXIP1,"Homo sapiens translin-associated factor X interacting protein 1 (TSNAXIP1), mRNA.",,
ILMN_1718731,KLK5,"Homo sapiens kallikrein-related peptidase 5 (KLK5), transcript variant 3, mRNA.",,
ILMN_1660270,C7ORF28B,"Homo sapiens chromosome 7 open reading frame 28B (C7orf28B), mRNA.",,
ILMN_1713322,C7ORF28B,"Homo sapiens chromosome 7 open reading frame 28B (C7orf28B), mRNA.",,
ILMN_1661605,CSTF1,"Homo sapiens cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa (CSTF1), transcript variant 3, mRNA.",,
ILMN_1682198,CSTF1,"Homo sapiens cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa (CSTF1), transcript variant 3, mRNA.",,
ILMN_1730645,TMEFF2,"Homo sapiens transmembrane protein with EGF-like and two follistatin-like domains 2 (TMEFF2), mRNA.",,
ILMN_1718198,NPY5R,"Homo sapiens neuropeptide Y receptor Y5 (NPY5R), mRNA.",,
ILMN_1753755,B4GALT2,"Homo sapiens UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 (B4GALT2), transcript variant 2, mRNA.",,
ILMN_1806508,B4GALT2,"Homo sapiens UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 (B4GALT2), transcript variant 2, mRNA.",,
ILMN_1736054,SUB1,"Homo sapiens SUB1 homolog (S. cerevisiae) (SUB1), mRNA.",,
ILMN_1718988,DAZAP2,"Homo sapiens DAZ associated protein 2 (DAZAP2), mRNA.",,
ILMN_1699160,ITK,"Homo sapiens IL2-inducible T-cell kinase (ITK), mRNA.",,
ILMN_1682514,ARMET,"Homo sapiens arginine-rich, mutated in early stage tumors (ARMET), mRNA.",,
ILMN_1758924,LRFN2,"Homo sapiens leucine rich repeat and fibronectin type III domain containing 2 (LRFN2), mRNA.",,
ILMN_1769684,LCE1E,"Homo sapiens late cornified envelope 1E (LCE1E), mRNA.",,
ILMN_1760683,SFRS9,"Homo sapiens splicing factor, arginine/serine-rich 9 (SFRS9), mRNA.",,
ILMN_1779841,PPP2R1B,"Homo sapiens protein phosphatase 2 (formerly 2A), regulatory subunit A, beta isoform (PPP2R1B), transcript variant 2, mRNA.",,
ILMN_1773347,CARD14,"Homo sapiens caspase recruitment domain family, member 14 (CARD14), transcript variant 1, mRNA.",,
ILMN_1745374,IFI35,"Homo sapiens interferon-induced protein 35 (IFI35), mRNA.",,
ILMN_1768877,CCDC7,"Homo sapiens coiled-coil domain containing 7 (CCDC7), transcript variant 1, mRNA.",,
ILMN_1808835,CCDC7,"Homo sapiens coiled-coil domain containing 7 (CCDC7), transcript variant 1, mRNA.",,
ILMN_1657139,ADAT1,"Homo sapiens adenosine deaminase, tRNA-specific 1 (ADAT1), mRNA.",,
ILMN_1689306,TMC7,"Homo sapiens transmembrane channel-like 7 (TMC7), mRNA.",,
ILMN_1654074,ITGA3,"Homo sapiens integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) (ITGA3), transcript variant a, mRNA.",,
ILMN_1798249,AK3L2,"Homo sapiens adenylate kinase 3-like 2 (AK3L2), mRNA.",,
ILMN_1802691,WDR52,"Homo sapiens WD repeat domain 52 (WDR52), mRNA.",,
ILMN_1802104,SCGB1D4,"Homo sapiens secretoglobin, family 1D, member 4 (SCGB1D4), mRNA.",,
ILMN_1740744,PRAME,"Homo sapiens preferentially expressed antigen in melanoma (PRAME), transcript variant 2, mRNA.",,
ILMN_1679901,PPARG,"Homo sapiens peroxisome proliferator-activated receptor gamma (PPARG), transcript variant 3, mRNA.",,
ILMN_1800225,PPARG,"Homo sapiens peroxisome proliferator-activated receptor gamma (PPARG), transcript variant 3, mRNA.",,
ILMN_1792409,AMOT,"Homo sapiens angiomotin (AMOT), mRNA.",,
ILMN_1682943,ALF,"Homo sapiens TFIIA-alpha/beta-like factor (ALF), transcript variant 1, mRNA.",,
ILMN_1770051,FAM73A,"Homo sapiens family with sequence similarity 73, member A (FAM73A), mRNA.",,
ILMN_1710752,NAPRT1,"Homo sapiens nicotinate phosphoribosyltransferase domain containing 1 (NAPRT1), mRNA.",,
ILMN_1814487,SMARCC2,"Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2 (SMARCC2), transcript variant 1, mRNA.",,
ILMN_1750693,SSR1,"Homo sapiens signal sequence receptor, alpha (translocon-associated protein alpha) (SSR1), mRNA.",,
ILMN_1718852,PLCL1,"Homo sapiens phospholipase C-like 1 (PLCL1), mRNA.",,
ILMN_1810115,KCTD2,"PREDICTED: Homo sapiens potassium channel tetramerisation domain containing 2 (KCTD2), mRNA.",,
ILMN_1670652,CYP2C9,"Homo sapiens cytochrome P450, family 2, subfamily C, polypeptide 9 (CYP2C9), mRNA.",,
ILMN_1684571,TSGA2,"Homo sapiens testis specific A2 homolog (mouse) (TSGA2), mRNA.",,
ILMN_1774151,PYGO1,"Homo sapiens pygopus homolog 1 (Drosophila) (PYGO1), mRNA.",,
ILMN_1661618,C20ORF85,"Homo sapiens chromosome 20 open reading frame 85 (C20orf85), mRNA.",,
ILMN_1783337,DECR2,"Homo sapiens 2,4-dienoyl CoA reductase 2, peroxisomal (DECR2), mRNA.",,
ILMN_1665416,CFL2,"Homo sapiens cofilin 2 (muscle) (CFL2), transcript variant 1, mRNA.",,
ILMN_1682312,CYBB,"Homo sapiens cytochrome b-245, beta polypeptide (chronic granulomatous disease) (CYBB), mRNA.",,
ILMN_1669579,C11ORF76,"Homo sapiens chromosome 11 open reading frame 76 (C11orf76), mRNA.",,
ILMN_1727051,DDX19A,"Homo sapiens DEAD (Asp-Glu-Ala-As) box polypeptide 19A (DDX19A), mRNA.",,
ILMN_1811632,FMO5,"Homo sapiens flavin containing monooxygenase 5 (FMO5), mRNA.",,
ILMN_1752582,RAB5B,"Homo sapiens RAB5B, member RAS oncogene family (RAB5B), mRNA.",,
ILMN_1780047,PLEKHG5,"Homo sapiens pleckstrin homology domain containing, family G (with RhoGef domain) member 5 (PLEKHG5), transcript variant 2, mRNA.",,
ILMN_1695949,SIGLEC12,"Homo sapiens sialic acid binding Ig-like lectin 12 (SIGLEC12), transcript variant 2, mRNA.",,
ILMN_1680132,CADM1,"Homo sapiens cell adhesion molecule 1 (CADM1), mRNA.",,
ILMN_1780081,DDX52,"Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 52 (DDX52), transcript variant 2, mRNA.",,
ILMN_1654939,TMED2,"Homo sapiens transmembrane emp24 domain trafficking protein 2 (TMED2), mRNA.",,
ILMN_1747746,KRTAP5-1,"Homo sapiens keratin associated protein 5-1 (KRTAP5-1), mRNA.",,
ILMN_1711894,MYB,"Homo sapiens v-myb myeloblastosis viral oncogene homolog (avian) (MYB), mRNA.",,
ILMN_1684341,HAS3,"Homo sapiens hyaluronan synthase 3 (HAS3), transcript variant 2, mRNA.",,
ILMN_1679365,HAS3,"Homo sapiens hyaluronan synthase 3 (HAS3), transcript variant 2, mRNA.",,
ILMN_1813374,C19ORF28,"Homo sapiens chromosome 19 open reading frame 28 (C19orf28), transcript variant 3, mRNA.",,
ILMN_1656194,TSPAN10,"Homo sapiens tetraspanin 10 (TSPAN10), mRNA.",,
ILMN_1651436,PAIP1,"Homo sapiens poly(A) binding protein interacting protein 1 (PAIP1), transcript variant 1, mRNA.",,
ILMN_1805603,C10ORF79,"Homo sapiens chromosome 10 open reading frame 79 (C10orf79), mRNA.",,
ILMN_1731113,ZBTB43,"Homo sapiens zinc finger and BTB domain containing 43 (ZBTB43), mRNA.",,
ILMN_1792995,MEIS2,"Homo sapiens Meis homeobox 2 (MEIS2), transcript variant h, mRNA.",,
ILMN_1743347,AKT2,"Homo sapiens v-akt murine thymoma viral oncogene homolog 2 (AKT2), mRNA.",,
ILMN_1668108,LOC203413,"Homo sapiens Kita-kyushu lung cancer antigen 1 (LOC203413), mRNA.",,
ILMN_1668498,CWF19L2,"Homo sapiens CWF19-like 2, cell cycle control (S. pombe) (CWF19L2), mRNA.",,
ILMN_1737704,POLR2A,"Homo sapiens polymerase (RNA) II (DNA directed) polypeptide A, 220kDa (POLR2A), mRNA.",,
ILMN_1742145,ESPL1,"Homo sapiens extra spindle pole bodies homolog 1 (S. cerevisiae) (ESPL1), mRNA.",,
ILMN_1732189,SYCE1,"Homo sapiens synaptonemal complex central element protein 1 (SYCE1), transcript variant 1, mRNA.",,
ILMN_1773168,SYCE1,"Homo sapiens synaptonemal complex central element protein 1 (SYCE1), transcript variant 1, mRNA.",,
ILMN_1805098,PDE1B,"Homo sapiens phosphodiesterase 1B, calmodulin-dependent (PDE1B), mRNA.",,
ILMN_1724893,KCTD4,"Homo sapiens potassium channel tetramerisation domain containing 4 (KCTD4), mRNA.",,
ILMN_1737878,FLJ34047,"Homo sapiens hypothetical protein FLJ34047 (FLJ34047), mRNA.",,
ILMN_1805968,KIAA0738,"Homo sapiens KIAA0738 gene product (KIAA0738), mRNA.",,
ILMN_1660886,ELK4,"Homo sapiens ELK4, ETS-domain protein (SRF accessory protein 1) (ELK4), transcript variant a, mRNA.",,
ILMN_1771805,ELK4,"Homo sapiens ELK4, ETS-domain protein (SRF accessory protein 1) (ELK4), transcript variant a, mRNA.",,
