gene_id,gene_name,log2FC,pvalue,padj
ENSG00000179611.3,DGKZP1,1.9019283112571097,2.79220742336459e-05,7.209676995935084e-05
ENSG00000260267.1,AC026471.1,0.6595561948572005,2.79220742336459e-05,7.209676995935084e-05
ENSG00000132549.18,VPS13B,0.5494925541273096,2.79220742336459e-05,7.209676995935084e-05
ENSG00000137261.14,KIAA0319,3.266987184506292,2.79220742336459e-05,7.209676995935084e-05
ENSG00000196460.14,RFX8,2.3134268693709417,2.79220742336459e-05,7.209676995935084e-05
ENSG00000267216.1,ZNF8-ERVK3-1,2.3721554825631257,2.79220742336459e-05,7.209676995935084e-05
ENSG00000017427.17,IGF1,-1.629499116659298,2.79220742336459e-05,7.209676995935084e-05
ENSG00000164543.7,STK17A,0.8139480154050327,2.79220742336459e-05,7.209676995935084e-05
ENSG00000183665.5,TRMT12,0.6300659905642273,2.79220742336459e-05,7.209676995935084e-05
ENSG00000164161.10,HHIP,-1.4614158261706822,2.79220742336459e-05,7.209676995935084e-05
ENSG00000103269.14,RHBDL1,1.4861291059158073,2.79220742336459e-05,7.209676995935084e-05
ENSG00000280374.1,AC019080.5,1.212508852321498,2.79220742336459e-05,7.209676995935084e-05
ENSG00000271009.3,AC116667.1,1.4542661018706429,2.79220742336459e-05,7.209676995935084e-05
ENSG00000075391.17,RASAL2,1.0392967822277,2.79220742336459e-05,7.209676995935084e-05
ENSG00000172460.17,PRSS30P,2.7286790850985696,2.79220742336459e-05,7.209676995935084e-05
ENSG00000254109.6,RBPMS-AS1,1.9674135707068365,2.79220742336459e-05,7.209676995935084e-05
ENSG00000225171.2,DUTP6,1.9952474186705702,2.79220742336459e-05,7.209676995935084e-05
ENSG00000124772.12,CPNE5,1.4945894064194862,2.79220742336459e-05,7.209676995935084e-05
ENSG00000125531.7,FNDC11,3.180688736538418,2.79220742336459e-05,7.209676995935084e-05
ENSG00000283486.2,FAM95C,2.317679642364991,2.79220742336459e-05,7.209676995935084e-05
ENSG00000272525.1,AC099522.2,1.927819905987408,2.79220742336459e-05,7.209676995935084e-05
ENSG00000234690.7,EPCAM-DT,2.8543484599695925,2.79220742336459e-05,7.209676995935084e-05
ENSG00000204947.9,ZNF425,1.2570777939393025,2.79220742336459e-05,7.209676995935084e-05
ENSG00000178718.7,RPP25,0.9298858009230347,2.79220742336459e-05,7.209676995935084e-05
ENSG00000283317.1,AL831711.1,2.359927844347606,2.79220742336459e-05,7.209676995935084e-05
ENSG00000116991.11,SIPA1L2,0.7491713177260966,2.79220742336459e-05,7.209676995935084e-05
ENSG00000102554.14,KLF5,1.351863805108471,2.79220742336459e-05,7.209676995935084e-05
ENSG00000187231.14,SESTD1,0.6453903577607414,2.79220742336459e-05,7.209676995935084e-05
ENSG00000132623.16,ANKEF1,0.6530029410415937,2.79220742336459e-05,7.209676995935084e-05
ENSG00000179041.4,RRS1,0.7520282579734335,2.79220742336459e-05,7.209676995935084e-05
ENSG00000241370.6,RPP21,2.105772036407752,2.79220742336459e-05,7.209676995935084e-05
ENSG00000232888.4,RPS11P5,1.5805428866326632,2.79220742336459e-05,7.209676995935084e-05
ENSG00000213300.5,HNRNPA3P6,1.492668086737098,2.79220742336459e-05,7.209676995935084e-05
ENSG00000116151.14,MORN1,0.6176934871366742,2.79220742336459e-05,7.209676995935084e-05
ENSG00000283051.1,LINC01668,3.55917371313083,2.8185926922345904e-05,7.276135254970979e-05
ENSG00000267736.2,HMGB2P1,4.131079708440053,2.8185926922345904e-05,7.276135254970979e-05
ENSG00000286191.1,AL158195.1,-2.333711475138108,2.8277198237580875e-05,7.298859143481144e-05
ENSG00000197472.15,ZNF695,4.658809153763612,2.8505207947446018e-05,7.356868434807231e-05
ENSG00000224566.2,FAM96AP2,4.086494399097339,2.910040033108455e-05,7.507896610250567e-05
ENSG00000218416.4,AC110619.1,3.7454377369177747,2.910040033108455e-05,7.507896610250567e-05
ENSG00000187908.20,DMBT1,5.420958975678857,2.910040033108455e-05,7.507896610250567e-05
ENSG00000184702.20,SEPTIN5,3.943360855531404,2.9357617279100434e-05,7.570785288242167e-05
ENSG00000287463.1,AC110620.2,4.138188548006598,2.9357617279100434e-05,7.570785288242167e-05
ENSG00000278090.3,LUNAR1,3.9919122143466628,2.9357617279100434e-05,7.570785288242167e-05
ENSG00000062096.15,ARSF,-2.691474850009197,2.9357617279100434e-05,7.570785288242167e-05
ENSG00000265683.1,SYPL1P2,2.8074936380803392,2.957588145198874e-05,7.622702260110984e-05
ENSG00000230107.1,AL022316.1,2.803218018631426,2.957588145198874e-05,7.622702260110984e-05
ENSG00000260646.1,AL031705.1,2.6553727282299167,2.957588145198874e-05,7.622702260110984e-05
ENSG00000186481.16,ANKRD20A5P,3.758830847066606,2.957588145198874e-05,7.622702260110984e-05
ENSG00000276663.1,AC009090.3,2.709272439990175,2.957588145198874e-05,7.622702260110984e-05
ENSG00000214820.3,MPRIPP1,2.164020655744215,2.974854346577738e-05,7.661935943011933e-05
ENSG00000284633.1,AL031590.1,2.8299741718081965,2.974854346577738e-05,7.661935943011933e-05
ENSG00000270164.1,LINC01480,2.680629044446613,2.974854346577738e-05,7.661935943011933e-05
ENSG00000265678.1,AC129510.1,2.623350523227211,2.974854346577738e-05,7.661935943011933e-05
ENSG00000171346.16,KRT15,3.8131607540956236,2.974854346577738e-05,7.661935943011933e-05
ENSG00000279837.1,AC112694.2,2.244483521216624,2.974854346577738e-05,7.661935943011933e-05
ENSG00000179520.11,SLC17A8,-2.285811904079568,2.994707830578613e-05,7.712186908857e-05
ENSG00000276691.1,AC004466.3,3.0746050749552465,3.060435473202283e-05,7.879649304072948e-05
ENSG00000266392.1,MIR4740,3.1441686321469198,3.060435473202283e-05,7.879649304072948e-05
ENSG00000237742.7,AL365259.1,-1.7621560850271558,3.102238473476048e-05,7.930502723072764e-05
ENSG00000165309.14,ARMC3,6.4702958002696755,3.127239568508811e-05,7.930502723072764e-05
ENSG00000286728.1,AC009236.2,4.285437448014579,3.127239568508811e-05,7.930502723072764e-05
ENSG00000231748.1,AL596223.2,4.437376588650536,3.127239568508811e-05,7.930502723072764e-05
ENSG00000277373.1,AL132765.2,3.876969378074107,3.127239568508811e-05,7.930502723072764e-05
ENSG00000218358.2,RAET1K,4.882159591577359,3.127239568508811e-05,7.930502723072764e-05
ENSG00000134207.17,SYT6,3.152202938248773,3.132371536509861e-05,7.930502723072764e-05
ENSG00000235370.6,DNM1P51,3.680252357888191,3.132371536509861e-05,7.930502723072764e-05
ENSG00000273186.1,AL359091.4,3.197479577776959,3.132371536509861e-05,7.930502723072764e-05
ENSG00000109193.12,SULT1E1,-2.2821581980487973,3.132371536509861e-05,7.930502723072764e-05
ENSG00000145063.15,AC062028.1,2.5893599802996996,3.152587676956321e-05,7.930502723072764e-05
ENSG00000235072.2,ARNILA,2.7755948961079673,3.152587676956321e-05,7.930502723072764e-05
ENSG00000284634.1,AC092821.3,2.8957861219881225,3.1647664721416884e-05,7.930502723072764e-05
ENSG00000154269.15,ENPP3,-2.336863339617924,3.1647664721416884e-05,7.930502723072764e-05
ENSG00000138622.4,HCN4,4.44886961324486,3.1647664721416884e-05,7.930502723072764e-05
ENSG00000286407.1,AC004863.1,2.7774834439332126,3.1647664721416884e-05,7.930502723072764e-05
ENSG00000265791.1,AC127024.4,2.796624699032683,3.1647664721416884e-05,7.930502723072764e-05
ENSG00000214719.13,AC005562.1,2.6543558615569314,3.1647664721416884e-05,7.930502723072764e-05
ENSG00000230872.2,MFSD13B,2.5755852693305106,3.1647664721416884e-05,7.930502723072764e-05
ENSG00000273447.1,AC004067.1,2.6124377431683588,3.1708697127516245e-05,7.930502723072764e-05
ENSG00000271427.1,AL358072.1,2.4480101237268954,3.1708697127516245e-05,7.930502723072764e-05
ENSG00000231407.6,GORAB-AS1,2.8491217603197616,3.1708697127516245e-05,7.930502723072764e-05
ENSG00000260339.1,HEXA-AS1,2.6148088923440764,3.1708697127516245e-05,7.930502723072764e-05
ENSG00000263232.2,ATP5F1AP3,-1.5454106111050032,3.1708697127516245e-05,7.930502723072764e-05
ENSG00000267365.1,KCNJ2-AS1,2.181347119439695,3.1708697127516245e-05,7.930502723072764e-05
ENSG00000261326.4,LINC01355,1.005723192023453,3.172906179491215e-05,7.930502723072764e-05
ENSG00000239719.1,AC004890.1,2.179660702917596,3.172906179491215e-05,7.930502723072764e-05
ENSG00000239697.11,TNFSF12,0.5707665262669658,3.172906179491215e-05,7.930502723072764e-05
ENSG00000005961.19,ITGA2B,2.2908741142215527,3.172906179491215e-05,7.930502723072764e-05
ENSG00000213762.12,ZNF134,0.6625790171612184,3.172906179491215e-05,7.930502723072764e-05
ENSG00000172465.14,TCEAL1,0.5551297868141966,3.172906179491215e-05,7.930502723072764e-05
ENSG00000226415.1,TPI1P1,1.5973330841729034,3.172906179491215e-05,7.930502723072764e-05
ENSG00000172974.11,VDAC2P5,1.7294339812318245,3.172906179491215e-05,7.930502723072764e-05
ENSG00000262410.1,AC024361.1,1.9905893367006045,3.172906179491215e-05,7.930502723072764e-05
ENSG00000075426.12,FOSL2,0.5536647004796512,3.172906179491215e-05,7.930502723072764e-05
ENSG00000262587.2,AC133552.2,1.5934729793939222,3.172906179491215e-05,7.930502723072764e-05
ENSG00000168116.14,KIAA1586,0.605171575164118,3.172906179491215e-05,7.930502723072764e-05
ENSG00000064651.14,SLC12A2,1.0302573469473646,3.172906179491215e-05,7.930502723072764e-05
ENSG00000064687.13,ABCA7,0.6892094955317123,3.172906179491215e-05,7.930502723072764e-05
ENSG00000105419.18,MEIS3,1.350419330518926,3.172906179491215e-05,7.930502723072764e-05
ENSG00000122863.6,CHST3,1.2644896710849844,3.172906179491215e-05,7.930502723072764e-05
ENSG00000175505.11,CLCF1,1.36229270324413,3.172906179491215e-05,7.930502723072764e-05
ENSG00000175106.17,TVP23C,1.2954717406024663,3.172906179491215e-05,7.930502723072764e-05
ENSG00000102572.15,STK24,0.5753722513659949,3.172906179491215e-05,7.930502723072764e-05
ENSG00000187240.16,DYNC2H1,1.1013436378216759,3.172906179491215e-05,7.930502723072764e-05
ENSG00000187187.14,ZNF546,0.690585980662022,3.172906179491215e-05,7.930502723072764e-05
ENSG00000237015.1,AL031186.1,2.2694061288923693,3.172906179491215e-05,7.930502723072764e-05
ENSG00000275481.1,AC025031.4,2.235356967237002,3.172906179491215e-05,7.930502723072764e-05
ENSG00000197951.10,ZNF71,1.5346809936422363,3.172906179491215e-05,7.930502723072764e-05
ENSG00000136883.14,KIF12,0.7210478209312583,3.172906179491215e-05,7.930502723072764e-05
ENSG00000164114.19,MAP9,2.05006074399643,3.172906179491215e-05,7.930502723072764e-05
ENSG00000275409.1,AC026367.2,2.163925894296406,3.172906179491215e-05,7.930502723072764e-05
ENSG00000261971.8,MMP25-AS1,0.9332610175127971,3.172906179491215e-05,7.930502723072764e-05
ENSG00000092531.10,SNAP23,0.6343934430243678,3.172906179491215e-05,7.930502723072764e-05
ENSG00000213189.5,BTF3L4P2,1.2204310926369826,3.172906179491215e-05,7.930502723072764e-05
ENSG00000132744.8,ACY3,-0.6670274568113465,3.172906179491215e-05,7.930502723072764e-05
ENSG00000200534.1,SNORA33,1.5043770142808293,3.172906179491215e-05,7.930502723072764e-05
ENSG00000145730.20,PAM,0.6734811565612303,3.172906179491215e-05,7.930502723072764e-05
ENSG00000234456.8,MAGI2-AS3,-0.6186994627984944,3.172906179491215e-05,7.930502723072764e-05
ENSG00000170955.10,CAVIN3,1.613997475048679,3.172906179491215e-05,7.930502723072764e-05
ENSG00000155970.12,MICU3,-0.7952649304340655,3.172906179491215e-05,7.930502723072764e-05
ENSG00000012048.23,BRCA1,0.8867220235168605,3.172906179491215e-05,7.930502723072764e-05
ENSG00000123009.4,NME2P1,1.3619616668813959,3.172906179491215e-05,7.930502723072764e-05
ENSG00000123095.6,BHLHE41,1.5761370363654106,3.172906179491215e-05,7.930502723072764e-05
ENSG00000198056.15,PRIM1,0.966657907044525,3.172906179491215e-05,7.930502723072764e-05
ENSG00000116132.12,PRRX1,2.37607133533691,3.172906179491215e-05,7.930502723072764e-05
ENSG00000111344.11,RASAL1,2.6969269509125433,3.172906179491215e-05,7.930502723072764e-05
ENSG00000111341.10,MGP,0.903329907339455,3.172906179491215e-05,7.930502723072764e-05
ENSG00000111261.14,MANSC1,0.8146313199039908,3.172906179491215e-05,7.930502723072764e-05
ENSG00000164692.18,COL1A2,0.5627270482026386,3.172906179491215e-05,7.930502723072764e-05
ENSG00000164649.20,CDCA7L,1.2801972471971257,3.172906179491215e-05,7.930502723072764e-05
ENSG00000163909.8,HEYL,0.8087289057577454,3.172906179491215e-05,7.930502723072764e-05
ENSG00000276728.1,AC142472.1,1.4471919846191477,3.172906179491215e-05,7.930502723072764e-05
ENSG00000225138.8,SLC9A3-AS1,1.08559708887848,3.172906179491215e-05,7.930502723072764e-05
ENSG00000198182.13,ZNF607,1.831825148043468,3.172906179491215e-05,7.930502723072764e-05
ENSG00000164002.11,EXO5,0.9277456205187017,3.172906179491215e-05,7.930502723072764e-05
ENSG00000261490.1,AC005674.1,1.600719282769222,3.172906179491215e-05,7.930502723072764e-05
ENSG00000261879.7,AC087500.1,2.0017261209799613,3.172906179491215e-05,7.930502723072764e-05
ENSG00000132801.7,ZSWIM3,0.6559493176801068,3.172906179491215e-05,7.930502723072764e-05
ENSG00000139908.15,TSSK4,2.024866128655443,3.172906179491215e-05,7.930502723072764e-05
ENSG00000105717.14,PBX4,2.2845939978374235,3.172906179491215e-05,7.930502723072764e-05
ENSG00000158486.13,DNAH3,3.5242238105680297,3.172906179491215e-05,7.930502723072764e-05
ENSG00000238186.1,AL603839.2,1.8377240399109929,3.172906179491215e-05,7.930502723072764e-05
ENSG00000274180.1,NATD1,0.6600576559386886,3.172906179491215e-05,7.930502723072764e-05
ENSG00000168143.9,FAM83B,4.167587232588341,3.172906179491215e-05,7.930502723072764e-05
ENSG00000131435.13,PDLIM4,2.2758630739859846,3.172906179491215e-05,7.930502723072764e-05
ENSG00000283312.1,AC017104.3,2.6170520916552373,3.172906179491215e-05,7.930502723072764e-05
ENSG00000229152.2,ANKRD10-IT1,1.3110553413229158,3.172906179491215e-05,7.930502723072764e-05
ENSG00000105808.18,RASA4,1.8692313369443063,3.172906179491215e-05,7.930502723072764e-05
ENSG00000260105.6,AOC4P,-2.036545410042253,3.172906179491215e-05,7.930502723072764e-05
ENSG00000287678.1,AL031778.1,1.9172829469907935,3.172906179491215e-05,7.930502723072764e-05
ENSG00000261663.1,AC009065.8,1.216967741392444,3.172906179491215e-05,7.930502723072764e-05
ENSG00000224063.6,AC007319.1,-1.251713265852386,3.172906179491215e-05,7.930502723072764e-05
ENSG00000139266.6,MARCHF9,0.9857472015217197,3.172906179491215e-05,7.930502723072764e-05
ENSG00000186300.12,ZNF555,0.8693975298278752,3.172906179491215e-05,7.930502723072764e-05
ENSG00000259940.2,AC109449.1,2.469152439259395,3.172906179491215e-05,7.930502723072764e-05
ENSG00000060982.15,BCAT1,1.458688273852401,3.172906179491215e-05,7.930502723072764e-05
ENSG00000286599.1,AC110611.1,1.3967552393682396,3.172906179491215e-05,7.930502723072764e-05
ENSG00000260578.1,AC110597.1,2.97940424837161,3.172906179491215e-05,7.930502723072764e-05
ENSG00000207554.1,MIR647,1.886792475415624,3.172906179491215e-05,7.930502723072764e-05
ENSG00000137942.17,FNBP1L,0.6731265523473312,3.172906179491215e-05,7.930502723072764e-05
ENSG00000178184.16,PARD6G,0.6784944309456225,3.172906179491215e-05,7.930502723072764e-05
ENSG00000105948.13,TTC26,1.5034260981864873,3.172906179491215e-05,7.930502723072764e-05
ENSG00000162738.6,VANGL2,2.219254340374244,3.172906179491215e-05,7.930502723072764e-05
ENSG00000186714.12,CCDC73,-1.6040211285011527,3.172906179491215e-05,7.930502723072764e-05
ENSG00000261170.2,AC009053.3,1.7173346916648942,3.172906179491215e-05,7.930502723072764e-05
ENSG00000147889.18,CDKN2A,2.484567423422576,3.172906179491215e-05,7.930502723072764e-05
ENSG00000108961.14,RANGRF,1.9579356141340079,3.172906179491215e-05,7.930502723072764e-05
ENSG00000277662.1,AL354696.1,1.0333399551937477,3.172906179491215e-05,7.930502723072764e-05
ENSG00000168743.13,NPNT,1.3265717387735814,3.172906179491215e-05,7.930502723072764e-05
ENSG00000108239.9,TBC1D12,0.5879435011146804,3.172906179491215e-05,7.930502723072764e-05
ENSG00000166881.10,NEMP1,0.610164518035351,3.172906179491215e-05,7.930502723072764e-05
ENSG00000169992.10,NLGN2,0.8461238639698543,3.172906179491215e-05,7.930502723072764e-05
ENSG00000188282.12,RUFY4,2.9445592081689993,3.172906179491215e-05,7.930502723072764e-05
ENSG00000188042.8,ARL4C,0.882395545230308,3.172906179491215e-05,7.930502723072764e-05
ENSG00000129354.12,AP1M2,2.455241431288943,3.172906179491215e-05,7.930502723072764e-05
ENSG00000176681.14,LRRC37A,2.1183241648001787,3.172906179491215e-05,7.930502723072764e-05
ENSG00000267795.6,SMIM22,4.6382750001341835,3.172906179491215e-05,7.930502723072764e-05
ENSG00000135324.6,MRAP2,3.0893854193986123,3.172906179491215e-05,7.930502723072764e-05
ENSG00000060138.13,YBX3,0.7960888498375553,3.172906179491215e-05,7.930502723072764e-05
ENSG00000140937.14,CDH11,1.5110423111662454,3.172906179491215e-05,7.930502723072764e-05
ENSG00000235314.1,LINC00957,1.4937347561446481,3.172906179491215e-05,7.930502723072764e-05
ENSG00000119771.15,KLHL29,1.3309568829617382,3.172906179491215e-05,7.930502723072764e-05
ENSG00000185220.12,PGBD2,0.6484283009906754,3.172906179491215e-05,7.930502723072764e-05
ENSG00000138131.4,LOXL4,1.4994540219155799,3.172906179491215e-05,7.930502723072764e-05
ENSG00000113645.15,WWC1,0.6957281193816894,3.172906179491215e-05,7.930502723072764e-05
ENSG00000259315.1,ACTG1P17,2.252186658446485,3.172906179491215e-05,7.930502723072764e-05
ENSG00000268041.2,ERFL,3.8548319710374788,3.172906179491215e-05,7.930502723072764e-05
ENSG00000114812.13,VIPR1,-1.1804087121655575,3.172906179491215e-05,7.930502723072764e-05
ENSG00000224975.1,INE1,1.3168554991759278,3.172906179491215e-05,7.930502723072764e-05
ENSG00000126746.17,ZNF384,0.897416493076173,3.172906179491215e-05,7.930502723072764e-05
ENSG00000144648.16,ACKR2,-1.4379647400006248,3.172906179491215e-05,7.930502723072764e-05
ENSG00000213881.3,NPM1P6,1.7893029421104185,3.172906179491215e-05,7.930502723072764e-05
ENSG00000267546.2,AC015802.4,2.3392748352658215,3.172906179491215e-05,7.930502723072764e-05
ENSG00000267523.1,AC008735.2,1.6293531605281686,3.172906179491215e-05,7.930502723072764e-05
ENSG00000185052.12,SLC24A3,2.0062424074340806,3.172906179491215e-05,7.930502723072764e-05
ENSG00000118513.19,MYB,3.0533578825013876,3.172906179491215e-05,7.930502723072764e-05
ENSG00000251432.7,LINC02615,1.6160445207311471,3.172906179491215e-05,7.930502723072764e-05
ENSG00000158023.10,CFAP251,1.276042021652699,3.172906179491215e-05,7.930502723072764e-05
ENSG00000267565.1,AC011477.2,1.4777655207873654,3.172906179491215e-05,7.930502723072764e-05
ENSG00000279382.1,AC018665.1,1.7645279564646479,3.172906179491215e-05,7.930502723072764e-05
ENSG00000171843.17,MLLT3,1.6230883878104436,3.172906179491215e-05,7.930502723072764e-05
ENSG00000247809.9,NR2F2-AS1,1.499706523895497,3.172906179491215e-05,7.930502723072764e-05
ENSG00000111752.11,PHC1,1.1562838476738373,3.172906179491215e-05,7.930502723072764e-05
ENSG00000145779.8,TNFAIP8,0.9246541556488659,3.172906179491215e-05,7.930502723072764e-05
ENSG00000271425.9,NBPF10,1.0227033025985546,3.172906179491215e-05,7.930502723072764e-05
ENSG00000271784.1,AL031055.1,-1.1487530085106745,3.172906179491215e-05,7.930502723072764e-05
ENSG00000270580.5,PKD1P6-NPIPP1,2.2338748161135906,3.172906179491215e-05,7.930502723072764e-05
ENSG00000152766.6,ANKRD22,2.518188493054453,3.172906179491215e-05,7.930502723072764e-05
ENSG00000206341.7,HLA-H,0.5744054923161784,3.172906179491215e-05,7.930502723072764e-05
ENSG00000257038.1,AP002761.3,1.748356947212306,3.172906179491215e-05,7.930502723072764e-05
ENSG00000205890.3,AC108134.1,3.719031553162534,3.172906179491215e-05,7.930502723072764e-05
ENSG00000218226.1,TATDN2P2,3.1096579334935535,3.172906179491215e-05,7.930502723072764e-05
ENSG00000213903.9,LTB4R,0.7147278108603968,3.172906179491215e-05,7.930502723072764e-05
ENSG00000005001.10,PRSS22,2.418939853094438,3.172906179491215e-05,7.930502723072764e-05
ENSG00000166165.13,CKB,0.9659601963291953,3.172906179491215e-05,7.930502723072764e-05
ENSG00000226800.5,CACTIN-AS1,1.7808857273409755,3.172906179491215e-05,7.930502723072764e-05
ENSG00000276166.1,AC092118.2,2.1335457697930367,3.172906179491215e-05,7.930502723072764e-05
ENSG00000068971.14,PPP2R5B,0.531724018212728,3.172906179491215e-05,7.930502723072764e-05
ENSG00000280046.1,AC104581.4,2.331595284360717,3.172906179491215e-05,7.930502723072764e-05
ENSG00000260807.7,CEROX1,2.429137771349966,3.172906179491215e-05,7.930502723072764e-05
ENSG00000242086.8,MUC20-OT1,0.6188023032518725,3.172906179491215e-05,7.930502723072764e-05
ENSG00000104081.14,BMF,0.9034673823026883,3.172906179491215e-05,7.930502723072764e-05
ENSG00000119699.8,TGFB3,0.7195424088834278,3.172906179491215e-05,7.930502723072764e-05
ENSG00000233237.8,LINC00472,1.2428317435889693,3.172906179491215e-05,7.930502723072764e-05
ENSG00000186020.13,ZNF529,0.6802253624909117,3.172906179491215e-05,7.930502723072764e-05
ENSG00000159885.14,ZNF222,0.9779543646490003,3.172906179491215e-05,7.930502723072764e-05
ENSG00000261474.1,AC026471.4,1.2421764655072751,3.172906179491215e-05,7.930502723072764e-05
ENSG00000196387.9,ZNF140,0.522209703129213,3.172906179491215e-05,7.930502723072764e-05
ENSG00000113272.14,THG1L,0.5309998696265865,3.172906179491215e-05,7.930502723072764e-05
ENSG00000113361.13,CDH6,1.6783140954715252,3.172906179491215e-05,7.930502723072764e-05
ENSG00000181444.13,ZNF467,0.9678211674183166,3.172906179491215e-05,7.930502723072764e-05
ENSG00000138670.18,RASGEF1B,-0.5891456072708281,3.172906179491215e-05,7.930502723072764e-05
ENSG00000169914.6,OTUD3,0.9312405162249601,3.172906179491215e-05,7.930502723072764e-05
ENSG00000270953.1,AC007938.3,1.862787907431428,3.172906179491215e-05,7.930502723072764e-05
ENSG00000197191.6,CYSRT1,1.3280404969688884,3.172906179491215e-05,7.930502723072764e-05
ENSG00000231551.8,AC245100.4,1.5975490428057226,3.172906179491215e-05,7.930502723072764e-05
ENSG00000166035.11,LIPC,-1.02901454009775,3.172906179491215e-05,7.930502723072764e-05
ENSG00000182504.11,CEP97,0.8971861960431874,3.172906179491215e-05,7.930502723072764e-05
ENSG00000140961.14,OSGIN1,-0.6369636053988825,3.172906179491215e-05,7.930502723072764e-05
ENSG00000197549.9,PRAMENP,-1.3975817779517674,3.180412808489845e-05,7.94838197166749e-05
ENSG00000230533.4,AL356234.2,3.997053326688517,3.2039114907342894e-05,8.00621961609285e-05
ENSG00000253525.1,CPP,-2.2995354657519624,3.2411659291098534e-05,8.097515279356525e-05
ENSG00000156885.6,COX6A2,-2.3523403122175113,3.2411659291098534e-05,8.097515279356525e-05
ENSG00000228049.7,POLR2J2,2.967865518175743,3.306460154471925e-05,8.258807592143677e-05
ENSG00000274373.1,AC148476.1,4.595091872143265,3.306460154471925e-05,8.258807592143677e-05
ENSG00000265750.1,AC090772.3,3.532823186363845,3.336780210667252e-05,8.328991437967137e-05
ENSG00000179477.11,ALOX12B,4.725062283468456,3.336780210667252e-05,8.328991437967137e-05
ENSG00000161270.20,NPHS1,5.156918187870667,3.336780210667252e-05,8.328991437967137e-05
ENSG00000278683.1,AC006329.1,-2.527867651687053,3.336780210667252e-05,8.328991437967137e-05
ENSG00000121570.12,DPPA4,-2.3878351660752393,3.336780210667252e-05,8.328991437967137e-05
ENSG00000234477.1,AC004231.1,5.44531905399236,3.336780210667252e-05,8.328991437967137e-05
ENSG00000255624.3,C10orf88B,3.899622021453741,3.359763511540441e-05,8.38449968849592e-05
ENSG00000235631.2,RNF148,2.698075766473654,3.359763511540441e-05,8.38449968849592e-05
ENSG00000235100.4,AL157400.3,2.0943090612728295,3.3791168124309697e-05,8.42905663069801e-05
ENSG00000258512.1,LINC00239,3.1773215336143963,3.3791168124309697e-05,8.42905663069801e-05
ENSG00000154027.19,AK5,2.716285120182159,3.3791168124309697e-05,8.42905663069801e-05
ENSG00000287527.1,AC005753.3,3.037830809647234,3.3791168124309697e-05,8.42905663069801e-05
ENSG00000110244.7,APOA4,-2.5400125590929665,3.405931684717347e-05,8.495003132023143e-05
ENSG00000204241.8,LINC02731,3.922123835914908,3.414852877504126e-05,8.516309920116997e-05
ENSG00000231464.1,AC024937.2,2.960015778727752,3.47656012517777e-05,8.664438291144908e-05
ENSG00000213412.3,HNRNPA1P33,4.181861665042929,3.47656012517777e-05,8.664438291144908e-05
ENSG00000268707.1,AL158151.4,3.236277001715696,3.47656012517777e-05,8.664438291144908e-05
ENSG00000286276.1,AL390066.2,3.4471318967102675,3.47656012517777e-05,8.664438291144908e-05
ENSG00000089101.19,CFAP61,3.5671669831681023,3.47656012517777e-05,8.664438291144908e-05
ENSG00000288533.1,AP001178.4,3.639132319592608,3.47656012517777e-05,8.664438291144908e-05
ENSG00000230316.7,FEZF1-AS1,4.578664527019669,3.5234111734672135e-05,8.741273158893988e-05
ENSG00000245768.7,AC106793.1,-1.8507810435157546,3.5234111734672135e-05,8.741273158893988e-05
ENSG00000268601.1,AC115522.1,2.790758609821902,3.5234111734672135e-05,8.741273158893988e-05
ENSG00000137251.16,TINAG,6.445768540737915,3.554599810223296e-05,8.741273158893988e-05
ENSG00000230131.6,LINC02641,3.965767691584086,3.554599810223296e-05,8.741273158893988e-05
ENSG00000185662.10,SMIM23,4.81752365527362,3.554599810223296e-05,8.741273158893988e-05
ENSG00000205238.9,SPDYE2,3.3756358384716205,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000185883.12,ATP6V0C,2.329400819400316,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000125551.19,PLGLB2,-2.260094484805229,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000267394.1,AC004596.1,2.9154015880962367,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000287910.1,AC104024.4,3.2536590382219504,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000169427.8,KCNK9,5.40144677952168,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000271387.1,AL445228.2,3.2714368781855274,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000198857.3,HSD3BP5,3.76360140317364,3.5571778538927054e-05,8.741273158893988e-05
ENSG00000171877.21,FRMD5,4.436525868699628,3.593474359627685e-05,8.741273158893988e-05
ENSG00000175315.3,CST6,4.35116659179727,3.593474359627685e-05,8.741273158893988e-05
ENSG00000228915.3,OR7E128P,2.584383562313085,3.593474359627685e-05,8.741273158893988e-05
ENSG00000178776.5,C5orf46,4.69871563317874,3.593474359627685e-05,8.741273158893988e-05
ENSG00000179399.15,GPC5,-1.8130799496994197,3.593474359627685e-05,8.741273158893988e-05
ENSG00000226049.3,TLK2P1,2.2175352281225615,3.593474359627685e-05,8.741273158893988e-05
ENSG00000275371.1,AC012645.4,3.145167867944776,3.593474359627685e-05,8.741273158893988e-05
ENSG00000171246.6,NPTX1,4.506828343559746,3.593474359627685e-05,8.741273158893988e-05
ENSG00000168779.20,SHOX2,3.5834465148365355,3.593474359627685e-05,8.741273158893988e-05
