sample_id,phenotype,final_label,disease,tissue,subtype,confidence,matched_column,matched_keyword,annotation_status,OTC,USH2A,OSBPL3,RAD51,POLQ,MCF2L2,ITIH4,ITIH1,CDH3,DGAT2,PON1,SPA17,DEPDC1B,MCM10,MTHFD2
GSM653067,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1161.2862760342884,89.69648926169585,4.545534879771499,-21.24290834880401,8.048017090291767,20.32986589075616,523.1117367765219,4933.894777428661,-2.90525050418474,187.1211542947499,2305.61071113512,32.331707106998685,-7.667619610516538,-6.718953284592121,4.333721983486115
GSM653068,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,995.1930109752362,51.2716900601993,8.132633986645866,-7.83225276795465,8.051233694083848,19.11582483732441,717.6046771631378,4762.613292216848,-8.512528264007777,204.0200812433854,2929.434778472157,85.62382484822179,-1.9907932805540256,-6.963291087442491,4.8677963857429365
GSM653069,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1899.0626342015032,224.9065905304932,6.788135846436391,-11.200974227042703,9.37246174319118,2.537010026090873,960.3773539297438,4722.646274543193,-2.403165104957454,233.64274377894617,1475.2586779433968,41.019529549777054,-3.6465390324218334,-1.7199864960652411,23.92308647173871
GSM653070,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,924.6146119237144,12.183798781786132,1.8459300851092904,-4.177457981008793,15.504096638829314,6.870202069326266,1068.6369157350275,3323.5042838273703,4.969128878951902,122.7202546804442,1751.840174578819,93.673303514532,-3.3193352628382096,-10.305733226117187,43.04125742857428
GSM653071,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1607.8928460265074,129.19945146922035,14.534251399341723,-1.3301492568404096,7.0560486468514725,6.059302690103188,235.7215797801728,4469.945806085023,-1.5932130592768552,155.58498234757096,1237.6127814281206,96.65850986181448,-4.841101540132097,4.449866047001331,18.254748320979687
GSM653072,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,923.6390134215258,96.09919233787976,-1.1853547636477193,-9.65204554696556,27.782275388681875,12.58903340811628,554.1828918742848,2844.170202598312,-4.931334619146488,121.91529803888562,1413.5671937815848,34.31983102657469,-1.7962336359680704,11.443504220605831,30.184571118909822
GSM653073,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1474.4491642349462,17.314274779735193,10.963465390674289,-2.0139032947245594,5.6741023762629,30.1792446886916,489.0950755490083,2967.9629922544887,-4.392961320293336,39.31934037848463,1912.151208688035,130.74449032160405,-2.775279355975868,4.141964350789518,55.86540852535529
GSM653074,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,344.2704465470814,7.507150075124041,21.77774351275848,49.83372896448118,27.413451556372227,33.68646330904202,91.63258073536554,1000.20234401297,148.77899694615675,14.42818577947444,392.22743992264986,215.24030359461003,9.906102905912268,28.18985059730048,143.6316396665952
GSM653075,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,883.796374482497,34.90851534473649,2.495171392110061,-15.48649396426557,-2.99893659700878,24.06236344877272,213.04714236724504,3080.899300035865,-2.1129691134976705,43.59815948346801,1555.6392961018794,128.0430166167975,-4.5917011505321375,-0.3983832253438225,125.4789837659551
GSM653076,Tumor,1,Cholangiocarcinoma,Tumor Tissue,,0.95,title,tumor,Resolved,647.1853547312927,15.655451295230426,8.377554007435297,-8.475053524133177,9.87093883285019,-6.05190126083134,157.62687775383444,3032.856450326636,1.2895482267598946,28.40011544925953,1190.115300035611,136.65647541276897,38.431324641111786,9.532270068576784,107.60493889645464
