gene_set_library,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Positive Regulation of Cholesterol Efflux (GO:0010875),1/22,0.0217816918149241,0.068890932251853,50.02255639097744,191.42059056605152,PON1
GO_Biological_Process_2025,Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336),1/23,0.0227609834903901,0.0703521307884785,47.74641148325359,180.6107068727385,DGAT2
GO_Biological_Process_2025,Acute Inflammatory Response (GO:0002526),1/24,0.0237393438664972,0.0715208773164895,45.66819221967963,170.827422984315,ITIH4
GO_Biological_Process_2025,Carboxylic Acid Catabolic Process (GO:0046395),1/25,0.0247167737784927,0.0715208773164895,43.76315789473684,161.93563879493826,PON1
GO_Biological_Process_2025,Bile Acid Biosynthetic Process (GO:0006699),1/25,0.0247167737784927,0.0715208773164895,43.76315789473684,161.93563879493826,OSBPL3
GO_Biological_Process_2025,Telomere Maintenance via Telomere Lengthening (GO:0010833),1/28,0.0276434890482457,0.0751902902112284,38.89473684210526,139.56851455439977,RAD51
GO_Biological_Process_2025,Positive Regulation of Cholesterol Transport (GO:0032376),1/28,0.0276434890482457,0.0751902902112284,38.89473684210526,139.56851455439977,PON1
GO_Biological_Process_2025,Regulation of DNA Biosynthetic Process (GO:2000278),1/28,0.0276434890482457,0.0751902902112284,38.89473684210526,139.56851455439977,JADE2
GO_Biological_Process_2025,Establishment of Mitotic Spindle Orientation (GO:0000132),1/31,0.0305618601074184,0.0809143549115866,35.0,122.08008572013848,SPDL1
GO_Biological_Process_2025,Bile Acid Metabolic Process (GO:0008206),1/32,0.0315328000758389,0.0809143549115866,33.869269949066215,117.07681999296598,OSBPL3
GO_Biological_Process_2025,Regulation of Cholesterol Efflux (GO:0010874),1/32,0.0315328000758389,0.0809143549115866,33.869269949066215,117.07681999296598,PON1
GO_Biological_Process_2025,Triglyceride Homeostasis (GO:0070328),1/34,0.0334719094011011,0.0842996236768473,31.8133971291866,108.07165990908112,DGAT2
GO_Biological_Process_2025,Carboxylic Acid Metabolic Process (GO:0019752),1/36,0.0354073301248565,0.0859892303032229,29.99248120300752,100.19997336732251,PON1
GO_Biological_Process_2025,Establishment of Mitotic Spindle Localization (GO:0040001),1/36,0.0354073301248565,0.0859892303032229,29.99248120300752,100.19997336732251,SPDL1
GO_Biological_Process_2025,DNA Metabolic Process (GO:0006259),2/302,0.036103034457263,0.0861405734418907,7.288888888888889,24.20915782537029,RAD51;MCM10
GO_Biological_Process_2025,Interstrand Cross-Link Repair (GO:0036297),1/39,0.0383035595748703,0.0890054998076956,27.62049861495845,90.10393439678076,RAD51
GO_Biological_Process_2025,Establishment of Spindle Orientation (GO:0051294),1/40,0.039267132268101,0.0890054998076956,26.910931174089068,87.12057233834933,SPDL1
GO_Biological_Process_2025,Regulation of DNA Recombination (GO:0000018),1/40,0.039267132268101,0.0890054998076956,26.910931174089068,87.12057233834933,RAD51
GO_Biological_Process_2025,Acylglycerol Metabolic Process (GO:0006639),1/42,0.0411915269172122,0.0916071116196174,25.59563543003851,81.63786025385905,DGAT2
GO_Biological_Process_2025,DNA Recombination (GO:0006310),1/43,0.0421523505298068,0.0916071116196174,24.98496240601504,79.11400474395023,RAD51
GO_Biological_Process_2025,DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005),1/44,0.0431122594296053,0.0916071116196174,24.402692778457773,76.72079424655034,RAD51
